504	17867	1
505	1325	1
505	17867	1
506	17495	1
509	14497	1
510	1384	1
510	6482	1
511	1384	1
511	6482	1
512	4158	1
514	13075	1
515	13075	1
516	9127	1
517	9127	1
518	10496	1
519	10496	1
520	426	1
520	1131	1
520	1449	1
520	3798	1
520	9195	1
520	14067	1
520	15590	1
520	15643	1
521	426	1
521	1131	1
521	1449	1
521	3798	1
521	9195	1
521	14067	1
521	15590	1
521	15643	1
522	1416	1
524	957	1
524	3809	1
527	16819	1
530	13540	1
531	13540	1
532	4895	1
534	4761	1
534	11583	1
535	4761	1
535	11583	1
536	1056	1
536	4667	1
536	11300	1
541	643	1
542	6362	1
542	7353	1
542	17210	1
543	6362	1
543	7353	1
543	17210	1
544	16418	1
546	8842	1
547	8842	1
548	1079	1
549	1079	1
550	9825	1
550	15005	1
551	9825	1
551	15005	1
552	11609	1
553	11609	1
554	8515	1
555	8515	1
556	936	1
557	936	1
559	820	1
559	4342	1
560	2302	1
561	2302	1
562	4256	1
564	5239	1
565	5239	1
567	11397	1
568	2088	1
569	2088	1
570	5053	1
570	5792	1
571	5053	1
571	5792	1
572	2367	1
572	11070	1
573	2367	1
573	11070	1
574	8562	1
576	253	1
576	5145	1
577	253	1
577	5145	1
578	10279	1
579	10279	1
580	11120	1
581	11120	1
582	6894	1
583	6894	1
584	11100	1
585	11100	1
586	9760	1
587	9760	1
588	16511	1
589	16511	1
591	7671	1
592	7335	1
592	13579	1
593	7335	1
593	13579	1
594	13807	1
596	7080	1
597	7080	1
598	7063	1
600	5661	1
601	5661	1
602	10462	1
607	5711	1
608	7732	1
609	7732	1
610	12428	1
611	12428	1
613	4960	1
615	518	1
615	14787	1
616	9655	1
616	14326	1
616	14415	1
617	9655	1
617	14326	1
617	14415	1
618	4027	1
619	4027	1
620	11469	1
620	12560	1
620	12872	1
620	14789	1
622	1822	1
623	1822	1
624	14672	1
625	14672	1
626	8592	1
626	9960	1
627	8592	1
627	9960	1
629	5659	1
631	2392	1
631	2708	1
632	13529	1
633	13529	1
635	3522	1
635	8252	1
636	10774	1
637	10774	1
638	4419	1
639	4419	1
640	8342	1
641	8342	1
642	5026	1
644	3656	1
644	12031	1
645	3656	1
645	12031	1
647	3733	1
647	7942	1
648	16941	1
649	16941	1
650	4848	1
650	15835	1
652	5333	1
654	9688	1
656	10917	1
657	10917	1
658	11434	1
659	11434	1
660	13104	1
662	3209	1
663	3209	1
665	8981	1
666	7883	1
669	4573	1
669	14901	1
674	16049	1
675	16049	1
676	6826	1
678	1576	1
678	3012	1
679	1576	1
679	3012	1
680	3249	1
680	14918	1
681	3249	1
681	14918	1
682	13265	1
683	13265	1
685	17811	1
689	4166	1
689	4448	1
689	11024	1
689	13005	1
692	9686	1
692	14181	1
693	9686	1
693	14181	1
695	7065	1
696	6948	1
697	6948	1
698	2945	1
699	2945	1
700	3468	1
700	9566	1
700	11597	1
701	3468	1
701	9566	1
701	11597	1
702	3358	1
703	3358	1
704	6385	1
705	6385	1
707	9005	1
707	15747	1
708	12066	1
709	12066	1
712	12265	1
713	12265	1
714	16056	1
716	676	1
716	5448	1
718	13818	1
719	13818	1
722	5767	1
723	5767	1
724	6660	1
725	6660	1
726	4082	1
726	5226	1
726	10448	1
726	14453	1
726	16332	1
727	4082	1
727	5226	1
727	10448	1
727	14453	1
727	16332	1
728	16183	1
729	16183	1
730	8608	1
733	15180	1
734	2676	1
737	16104	1
739	237	1
739	13237	1
741	5824	1
742	12363	1
743	12363	1
745	9834	1
746	3523	1
747	3523	1
749	557	1
749	13315	1
751	517	1
752	6895	1
752	15536	1
752	15644	1
753	6895	1
753	15536	1
753	15644	1
754	17277	1
756	7084	1
756	11467	1
756	15221	1
757	7084	1
757	11467	1
757	15221	1
759	1681	1
759	17299	1
760	8663	1
761	8663	1
763	2624	1
764	7155	1
765	7155	1
768	6942	1
769	6942	1
771	8424	1
772	15487	1
773	15487	1
774	11875	1
774	15190	1
777	8669	1
777	11212	1
779	12578	1
780	9373	1
781	9373	1
782	15197	1
783	15197	1
784	15188	1
785	15188	1
786	15960	1
786	17330	1
787	15960	1
787	17330	1
788	6404	1
789	6404	1
791	17087	1
792	1710	1
792	4171	1
792	10938	1
792	13773	1
792	16756	1
793	1710	1
793	4171	1
793	10938	1
793	13773	1
793	16756	1
794	6218	1
794	10245	1
795	6218	1
795	10245	1
796	1203	1
798	369	1
798	7529	1
798	10484	1
798	14668	1
799	369	1
799	7529	1
799	10484	1
799	14668	1
801	12778	1
802	8956	1
803	8956	1
804	5353	1
805	5353	1
806	13372	1
807	13372	1
808	1207	1
808	2790	1
808	5556	1
808	8152	1
808	17504	1
809	1207	1
809	2790	1
809	5556	1
809	8152	1
809	17504	1
810	14753	1
811	14753	1
812	2257	1
812	16203	1
814	2113	1
815	2113	1
816	14213	1
817	14213	1
819	4185	1
819	13685	1
820	9415	1
821	9415	1
822	3517	1
823	3517	1
824	6242	1
824	15306	1
825	6242	1
825	15306	1
826	3189	1
826	14217	1
828	2784	1
829	2784	1
830	1535	1
831	1535	1
832	14020	1
833	14020	1
834	13059	1
838	3240	1
838	11018	1
838	12171	1
838	13648	1
839	3240	1
839	11018	1
839	12171	1
839	13648	1
840	1172	1
840	1847	1
840	5207	1
840	12840	1
841	1172	1
841	1847	1
841	5207	1
841	12840	1
843	4311	1
843	5423	1
843	7368	1
843	11975	1
844	451	1
845	451	1
846	3730	1
846	6603	1
848	1848	1
848	8498	1
848	11801	1
848	16147	1
849	1848	1
849	8498	1
849	11801	1
849	16147	1
850	2137	1
850	14498	1
851	2137	1
851	14498	1
853	15029	1
853	17915	1
854	9573	1
856	2948	1
856	4176	1
856	7268	1
857	2948	1
857	4176	1
857	7268	1
858	11984	1
862	4748	1
863	4748	1
864	4064	1
865	4064	1
866	3329	1
867	3329	1
868	8801	1
869	8801	1
870	1125	1
871	1125	1
873	3229	1
873	13918	1
874	16771	1
875	16771	1
876	6947	1
877	6947	1
878	6409	1
879	6409	1
880	8539	1
880	14108	1
881	8539	1
881	14108	1
882	7408	1
882	14302	1
883	7408	1
883	14302	1
884	3734	1
884	6153	1
885	3734	1
885	6153	1
886	13863	1
887	13863	1
888	14761	1
889	14761	1
891	16828	1
892	4710	1
893	4710	1
895	4468	1
895	4803	1
897	4471	1
898	9126	1
898	9339	1
898	15972	1
899	9126	1
899	9339	1
899	15972	1
900	3423	1
900	10649	1
902	12944	1
903	12944	1
904	2616	1
904	5829	1
904	6301	1
904	11196	1
904	13292	1
904	14844	1
904	15330	1
904	17017	1
904	17212	1
904	17458	1
905	2616	1
905	5829	1
905	6301	1
905	11196	1
905	13292	1
905	14844	1
905	15330	1
905	17017	1
905	17212	1
905	17458	1
906	4729	1
906	8039	1
906	16319	1
907	4729	1
907	8039	1
907	16319	1
908	6747	1
911	489	1
911	11439	1
911	17080	1
912	5569	1
914	10011	1
914	14903	1
915	10011	1
915	14903	1
916	6141	1
917	6141	1
918	7683	1
918	10635	1
919	7683	1
919	10635	1
920	13176	1
921	13176	1
923	3278	1
923	7741	1
923	8604	1
927	8763	1
928	6234	1
929	6234	1
930	1904	1
930	9017	1
930	14035	1
931	1904	1
931	9017	1
931	14035	1
933	604	1
934	13203	1
935	13203	1
936	1259	1
936	4217	1
936	6177	1
936	9182	1
936	11289	1
936	12967	1
938	16239	1
939	16239	1
940	539	1
941	539	1
942	1595	1
945	4973	1
945	9162	1
946	755	1
947	755	1
949	11476	1
950	16186	1
952	2764	1
952	5630	1
952	16117	1
954	13526	1
955	13526	1
956	4387	1
957	4387	1
958	7542	1
958	17721	1
959	7542	1
959	17721	1
961	807	1
961	2830	1
961	7163	1
961	15255	1
962	649	1
963	649	1
964	769	1
964	869	1
964	2899	1
964	5214	1
966	2940	1
967	2940	1
968	2463	1
969	2463	1
970	5268	1
970	10460	1
970	16291	1
970	17134	1
970	17346	1
971	5268	1
971	10460	1
971	16291	1
971	17134	1
971	17346	1
972	5892	1
972	11676	1
972	14508	1
973	5892	1
973	11676	1
973	14508	1
974	16340	1
975	16340	1
976	12606	1
977	12606	1
978	213	1
978	1438	1
979	213	1
979	1438	1
981	7925	1
981	11500	1
982	4418	1
982	7304	1
983	4418	1
983	7304	1
984	14568	1
986	10584	1
987	10584	1
988	12718	1
989	12718	1
990	9746	1
991	9746	1
993	7640	1
993	15228	1
995	5876	1
996	15400	1
997	15400	1
998	126	1
998	12351	1
999	126	1
999	12351	1
1000	7617	1
1000	9860	1
1002	8659	1
1003	8659	1
1004	6126	1
1005	6126	1
1007	5629	1
1008	3270	1
1009	3270	1
1010	5191	1
1010	10070	1
1010	12730	1
1010	17663	1
1011	5191	1
1011	10070	1
1011	12730	1
1011	17663	1
1012	3910	1
1012	4009	1
1013	3910	1
1013	4009	1
1014	17115	1
1015	17115	1
1016	3282	1
1017	3282	1
1018	2580	1
1020	10501	1
1022	6771	1
1022	9010	1
1024	10219	1
1025	10219	1
1026	7602	1
1027	7602	1
1028	100	1
1028	942	1
1028	9748	1
1029	100	1
1029	942	1
1029	9748	1
1030	12956	1
1031	12956	1
1033	5727	1
1033	11385	1
1034	15236	1
1035	15236	1
1036	6103	1
1038	2904	1
1038	15869	1
1040	5403	1
1041	5403	1
1042	8844	1
1044	1083	1
1044	2635	1
1045	1083	1
1045	2635	1
1048	15647	1
1049	15647	1
1050	5819	1
1052	14145	1
1053	14145	1
1054	446	1
1055	446	1
1056	8701	1
1057	8701	1
1059	2895	1
1059	4536	1
1059	7543	1
1059	8601	1
1059	13910	1
1060	7318	1
1061	7318	1
1062	2031	1
1063	2031	1
1064	11569	1
1065	11569	1
1066	8578	1
1067	8578	1
1069	6945	1
1070	9815	1
1071	9815	1
1072	3339	1
1074	3836	1
1075	3836	1
1076	17263	1
1077	17263	1
1078	153	1
1078	16467	1
1078	16640	1
1079	153	1
1079	16467	1
1079	16640	1
1080	4617	1
1080	6586	1
1080	13074	1
1081	4617	1
1081	6586	1
1081	13074	1
1082	2723	1
1083	2723	1
1084	2689	1
1085	2689	1
1086	3782	1
1086	15811	1
1088	15889	1
1089	15889	1
1090	703	1
1092	11647	1
1093	11647	1
1095	3646	1
1095	3956	1
1095	12074	1
1095	12921	1
1095	13966	1
1095	17254	1
1096	13575	1
1097	13575	1
1098	6034	1
1099	6034	1
1100	11060	1
1102	1966	1
1102	2882	1
1102	5050	1
1102	7109	1
1102	14358	1
1102	15906	1
1102	16791	1
1103	1966	1
1103	2882	1
1103	5050	1
1103	7109	1
1103	14358	1
1103	15906	1
1103	16791	1
1104	2100	1
1105	2100	1
1106	3918	1
1108	4285	1
1109	4285	1
1111	3624	1
1112	2739	1
1112	8441	1
1112	8884	1
1112	9298	1
1112	14581	1
1112	15385	1
1113	2739	1
1113	8441	1
1113	8884	1
1113	9298	1
1113	14581	1
1113	15385	1
1114	15617	1
1115	15617	1
1116	8918	1
1118	6387	1
1120	268	1
1120	285	1
1120	3054	1
1120	6028	1
1120	9464	1
1120	10311	1
1120	16288	1
1121	268	1
1121	285	1
1121	3054	1
1121	6028	1
1121	9464	1
1121	10311	1
1121	16288	1
1122	7200	1
1123	7200	1
1125	2423	1
1125	3391	1
1125	7069	1
1125	10042	1
1125	14487	1
1126	741	1
1126	12851	1
1126	14110	1
1127	741	1
1127	12851	1
1127	14110	1
1128	8229	1
1129	8229	1
1130	872	1
1132	8117	1
1132	10723	1
1133	8117	1
1133	10723	1
1134	1059	1
1134	3793	1
1135	1059	1
1135	3793	1
1136	17962	1
1137	17962	1
1139	16246	1
1140	14616	1
1141	14616	1
1142	1409	1
1144	16177	1
1146	13393	1
1147	13393	1
1148	12761	1
1149	12761	1
1150	2089	1
1150	3982	1
1151	2089	1
1151	3982	1
1152	6392	1
1153	6392	1
1154	873	1
1155	873	1
1156	12555	1
1157	12555	1
1158	12922	1
1158	15318	1
1159	12922	1
1159	15318	1
1160	14577	1
1161	14577	1
1162	13830	1
1163	13830	1
1164	2878	1
1164	6319	1
1164	6946	1
1164	14002	1
1165	2878	1
1165	6319	1
1165	6946	1
1165	14002	1
1166	14191	1
1167	14191	1
1168	9184	1
1169	9184	1
1170	5865	1
1170	6276	1
1170	9866	1
1171	5865	1
1171	6276	1
1171	9866	1
1172	10457	1
1172	12867	1
1174	4467	1
1174	12728	1
1177	10254	1
1178	17726	1
1180	15615	1
1182	860	1
1183	860	1
1184	10589	1
1185	10589	1
1186	950	1
1187	950	1
1188	10394	1
1189	10394	1
1190	4526	1
1190	4986	1
1190	7293	1
1190	10980	1
1190	16680	1
1190	17957	1
1191	4526	1
1191	4986	1
1191	7293	1
1191	10980	1
1191	16680	1
1191	17957	1
1192	1255	1
1193	1255	1
1194	3185	1
1195	3185	1
1198	3110	1
1199	3110	1
1200	8837	1
1200	11586	1
1201	8837	1
1201	11586	1
1202	17033	1
1203	17033	1
1204	12852	1
1205	12852	1
1206	6984	1
1209	17373	1
1210	17614	1
1211	17614	1
1212	1623	1
1212	1660	1
1212	14643	1
1212	16309	1
1213	1623	1
1213	1660	1
1213	14643	1
1213	16309	1
1214	16543	1
1217	13525	1
1218	7397	1
1218	12327	1
1219	7397	1
1219	12327	1
1220	2324	1
1220	8354	1
1220	10937	1
1221	2324	1
1221	8354	1
1221	10937	1
1222	2700	1
1224	13613	1
1225	13613	1
1226	6996	1
1227	6996	1
1228	3981	1
1229	3981	1
1230	15973	1
1231	15973	1
1232	9557	1
1232	10884	1
1232	12457	1
1232	15430	1
1232	16953	1
1233	9557	1
1233	10884	1
1233	12457	1
1233	15430	1
1233	16953	1
1234	8388	1
1236	16619	1
1237	16619	1
1238	5970	1
1239	5970	1
1240	1556	1
1241	1556	1
1243	9862	1
1243	17469	1
1245	10104	1
1245	14281	1
1246	13204	1
1247	13204	1
1248	8086	1
1249	8086	1
1250	6655	1
1251	6655	1
1252	7138	1
1253	7138	1
1255	3941	1
1256	10805	1
1256	11215	1
1257	10805	1
1257	11215	1
1259	2576	1
1259	6963	1
1259	7014	1
1259	15680	1
1260	4002	1
1261	4002	1
1262	11137	1
1262	15315	1
1263	11137	1
1263	15315	1
1265	13629	1
1266	9814	1
1267	9814	1
1270	15611	1
1272	9148	1
1272	15847	1
1273	9148	1
1273	15847	1
1274	1568	1
1274	13790	1
1274	17086	1
1274	17868	1
1275	1568	1
1275	13790	1
1275	17086	1
1275	17868	1
1276	6379	1
1277	6379	1
1278	9467	1
1278	10316	1
1279	9467	1
1279	10316	1
1281	7603	1
1282	6784	1
1283	6784	1
1284	11862	1
1285	11862	1
1286	7749	1
1286	12711	1
1287	7749	1
1287	12711	1
1288	519	1
1289	519	1
1290	12577	1
1290	17606	1
1291	12577	1
1291	17606	1
1292	2261	1
1292	2742	1
1293	2261	1
1293	2742	1
1294	13254	1
1295	13254	1
1296	5188	1
1299	147	1
1299	6138	1
1300	772	1
1302	4586	1
1302	6302	1
1302	10595	1
1303	4586	1
1303	6302	1
1303	10595	1
1304	10824	1
1304	12126	1
1305	10824	1
1305	12126	1
1306	6641	1
1307	6641	1
1309	1187	1
1309	10046	1
1309	12525	1
1309	14951	1
1310	15970	1
1311	15970	1
1312	9483	1
1312	13409	1
1314	2634	1
1314	4241	1
1314	15304	1
1315	2634	1
1315	4241	1
1315	15304	1
1316	11208	1
1317	11208	1
1318	3180	1
1319	3180	1
1320	2757	1
1321	2757	1
1322	8599	1
1322	13998	1
1323	8599	1
1323	13998	1
1325	6570	1
1325	6585	1
1325	15313	1
1326	17174	1
1327	17174	1
1328	5511	1
1328	8529	1
1328	10503	1
1329	5511	1
1329	8529	1
1329	10503	1
1330	15016	1
1331	15016	1
1333	3415	1
1336	4585	1
1336	5833	1
1337	4585	1
1337	5833	1
1338	7384	1
1338	14771	1
1339	7384	1
1339	14771	1
1340	16050	1
1345	183	1
1346	6920	1
1346	9684	1
1347	6920	1
1347	9684	1
1349	16006	1
1350	17294	1
1351	17294	1
1352	10630	1
1353	10630	1
1354	12604	1
1355	12604	1
1356	2519	1
1356	8416	1
1358	965	1
1358	8184	1
1359	965	1
1359	8184	1
1360	145	1
1360	835	1
1360	2160	1
1360	5066	1
1360	13303	1
1361	145	1
1361	835	1
1361	2160	1
1361	5066	1
1361	13303	1
1362	13004	1
1363	13004	1
1364	4139	1
1365	4139	1
1366	8745	1
1367	8745	1
1368	5768	1
1369	5768	1
1371	7035	1
1372	6710	1
1372	9797	1
1375	17446	1
1376	7746	1
1380	205	1
1380	17260	1
1381	205	1
1381	17260	1
1382	14912	1
1384	17357	1
1385	17357	1
1386	3302	1
1387	3302	1
1388	721	1
1388	1465	1
1388	7724	1
1388	8865	1
1388	11512	1
1388	13163	1
1388	14651	1
1388	16899	1
1389	721	1
1389	1465	1
1389	7724	1
1389	8865	1
1389	11512	1
1389	13163	1
1389	14651	1
1389	16899	1
1390	3420	1
1393	5605	1
1394	2219	1
1394	13262	1
1395	2219	1
1395	13262	1
1396	10172	1
1396	10837	1
1398	6274	1
1398	7370	1
1399	6274	1
1399	7370	1
1401	17057	1
1402	1199	1
1404	6533	1
1405	6533	1
1406	7114	1
1406	13589	1
1407	7114	1
1407	13589	1
1408	10116	1
1409	10116	1
1410	6701	1
1410	10907	1
1412	15470	1
1412	15537	1
1415	8594	1
1416	1068	1
1417	1068	1
1419	1214	1
1419	8139	1
1420	4809	1
1420	15444	1
1420	17197	1
1421	4809	1
1421	15444	1
1421	17197	1
1422	15404	1
1423	15404	1
1425	2843	1
1425	12756	1
1426	406	1
1427	406	1
1429	3174	1
1429	4084	1
1429	14927	1
1430	16289	1
1431	16289	1
1432	12204	1
1433	12204	1
1434	6713	1
1436	13042	1
1438	15396	1
1440	4098	1
1441	4098	1
1442	3143	1
1443	3143	1
1444	8802	1
1445	8802	1
1447	17645	1
1448	8043	1
1449	8043	1
1451	1790	1
1452	15133	1
1455	3424	1
1458	12461	1
1460	1050	1
1460	13174	1
1461	1050	1
1461	13174	1
1462	6250	1
1463	6250	1
1465	10230	1
1465	14516	1
1466	3184	1
1467	3184	1
1471	8906	1
1471	13283	1
1472	5667	1
1472	12892	1
1474	16069	1
1475	16069	1
1476	2990	1
1477	2990	1
1478	12958	1
1480	16842	1
1481	16842	1
1482	16286	1
1482	17513	1
1483	16286	1
1483	17513	1
1484	10421	1
1484	11046	1
1484	13603	1
1485	10421	1
1485	11046	1
1485	13603	1
1486	4686	1
1487	4686	1
1489	16206	1
1490	4584	1
1491	4584	1
1492	2305	1
1493	2305	1
1494	17032	1
1495	17032	1
1497	1106	1
1497	16854	1
1498	10507	1
1499	10507	1
1501	10182	1
1502	10929	1
1503	10929	1
1505	9131	1
1506	3034	1
1506	7565	1
1507	3034	1
1507	7565	1
1509	5158	1
1509	8423	1
1510	2427	1
1511	2427	1
1512	6978	1
1512	9795	1
1514	8238	1
1515	8238	1
1516	216	1
1516	7835	1
1516	11142	1
1516	11951	1
1516	15641	1
1517	216	1
1517	7835	1
1517	11142	1
1517	11951	1
1517	15641	1
1518	11825	1
1519	11825	1
1520	6912	1
1521	6912	1
1522	13421	1
1523	13421	1
1524	1827	1
1525	1827	1
1526	10187	1
1526	17155	1
1527	10187	1
1527	17155	1
1528	4557	1
1529	4557	1
1530	8829	1
1530	16257	1
1532	4886	1
1532	16532	1
1533	4886	1
1533	16532	1
1534	475	1
1535	475	1
1537	5171	1
1537	8760	1
1538	2191	1
1539	2191	1
1542	12714	1
